babysit,no.babysit,total.day,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
5,35,40,26,1,0,25.3,1800,34,2010_2011,1800_2010_2011
6,34,40,26,0,0,25.3,1801,34,2010_2011,1801_2010_2011
0,40,40,21,0,0,25.3,1979,34,2010_2011,1979_2010_2011
7,33,40,21,1,0,25.3,1980,34,2010_2011,1980_2010_2011
8,32,40,21,0,0,25.3,1981,34,2010_2011,1981_2010_2011
4,36,40,21,1,0,25.3,1982,34,2010_2011,1982_2010_2011
6,34,40,16,1,0,25.3,1983,34,2010_2011,1983_2010_2011
9,31,40,16,1,0,25.3,1985,34,2010_2011,1985_2010_2011
8,32,40,16,1,0,25.3,1986,34,2010_2011,1986_2010_2011
9,31,40,16,0,0,25.3,1987,34,2010_2011,1987_2010_2011
5,35,40,13,1,0,25.3,1988,34,2010_2011,1988_2010_2011
2,38,40,13,0,0,25.3,1989,34,2010_2011,1989_2010_2011
7,33,40,13,1,0,25.3,1990,34,2010_2011,1990_2010_2011
7,33,40,13,0,0,25.3,1991,34,2010_2011,1991_2010_2011
2,38,40,10,0,0,25.3,1992,34,2010_2011,1992_2010_2011
2,38,40,10,1,0,25.3,1993,34,2010_2011,1993_2010_2011
2,38,40,5,1,0,25.3,1994,34,2010_2011,1994_2010_2011
1,39,40,5,0,0,25.3,1996,34,2010_2011,1996_2010_2011
1,39,40,5,0,0,25.3,1997,34,2010_2011,1997_2010_2011
0,41,41,63,1,1,23.4783,1001,36,2010_2011,1001_2010_2011
0,41,41,64,0,1,23.4783,1511,36,2010_2011,1511_2010_2011
9,32,41,35,0,0,23.4783,1705,36,2010_2011,1705_2010_2011
4,37,41,27,1,0,23.4783,1781,36,2010_2011,1781_2010_2011
13,28,41,27,1,0,23.4783,1782,36,2010_2011,1782_2010_2011
9,32,41,27,0,0,23.4783,1783,36,2010_2011,1783_2010_2011
5,36,41,24,1,0,23.4783,1831,36,2010_2011,1831_2010_2011
10,31,41,24,1,0,23.4783,1833,36,2010_2011,1833_2010_2011
4,37,41,24,1,0,23.4783,1834,36,2010_2011,1834_2010_2011
3,38,41,16,0,0,23.4783,2154,36,2010_2011,2154_2010_2011
8,33,41,16,0,0,23.4783,2155,36,2010_2011,2155_2010_2011
1,40,41,13,1,0,23.4783,2157,36,2010_2011,2157_2010_2011
0,41,41,13,1,0,23.4783,2158,36,2010_2011,2158_2010_2011
4,37,41,13,0,0,23.4783,2159,36,2010_2011,2159_2010_2011
8,33,41,13,0,0,23.4783,2160,36,2010_2011,2160_2010_2011
14,27,41,13,0,0,23.4783,2161,36,2010_2011,2161_2010_2011
2,39,41,11,1,0,23.4783,2164,36,2010_2011,2164_2010_2011
1,40,41,11,1,0,23.4783,2165,36,2010_2011,2165_2010_2011
0,41,41,11,0,0,23.4783,2166,36,2010_2011,2166_2010_2011
1,40,41,5,1,0,23.4783,2168,36,2010_2011,2168_2010_2011
0,41,41,5,1,0,23.4783,2170,36,2010_2011,2170_2010_2011
0,40,40,70,0,1,25.6087,948,18,2010_2011,948_2010_2011
4,36,40,58,1,0,25.6087,1567,18,2010_2011,1567_2010_2011
0,40,40,47,1,1,25.6087,1574,18,2010_2011,1574_2010_2011
4,36,40,36,0,0,25.6087,1695,18,2010_2011,1695_2010_2011
4,36,40,28,1,0,25.6087,1765,18,2010_2011,1765_2010_2011
8,32,40,28,0,0,25.6087,1767,18,2010_2011,1767_2010_2011
4,36,40,28,0,0,25.6087,1768,18,2010_2011,1768_2010_2011
10,30,40,26,0,0,25.6087,1810,18,2010_2011,1810_2010_2011
10,30,40,26,1,0,25.6087,1812,18,2010_2011,1812_2010_2011
9,31,40,26,1,0,25.6087,1814,18,2010_2011,1814_2010_2011
4,36,40,23,1,0,25.6087,1845,18,2010_2011,1845_2010_2011
7,33,40,23,0,0,25.6087,1846,18,2010_2011,1846_2010_2011
6,34,40,23,1,0,25.6087,1999,18,2010_2011,1999_2010_2011
4,36,40,16,1,0,25.6087,2001,18,2010_2011,2001_2010_2011
2,38,40,16,0,0,25.6087,2002,18,2010_2011,2002_2010_2011
12,28,40,15,0,0,25.6087,2004,18,2010_2011,2004_2010_2011
3,37,40,15,0,0,25.6087,2005,18,2010_2011,2005_2010_2011
12,28,40,15,0,0,25.6087,2006,18,2010_2011,2006_2010_2011
3,37,40,13,0,0,25.6087,2008,18,2010_2011,2008_2010_2011
5,35,40,13,1,0,25.6087,2010,18,2010_2011,2010_2010_2011
5,35,40,13,0,0,25.6087,2011,18,2010_2011,2011_2010_2011
2,38,40,11,1,0,25.6087,2016,18,2010_2011,2016_2010_2011
1,30,31,26,0,1,9.6842,2052,28,2010_2011,2052_2010_2011
6,25,31,22,1,0,9.6842,2059,28,2010_2011,2059_2010_2011
10,21,31,22,1,0,9.6842,2061,28,2010_2011,2061_2010_2011
7,24,31,12,1,0,9.6842,2066,28,2010_2011,2066_2010_2011
13,18,31,12,1,0,9.6842,2067,28,2010_2011,2067_2010_2011
0,33,33,71,0,1,16.931,355,75,2010_2011,355_2010_2011
8,25,33,25,0,0,16.931,2076,75,2010_2011,2076_2010_2011
1,32,33,25,1,0,16.931,2077,75,2010_2011,2077_2010_2011
11,22,33,25,0,0,16.931,2079,75,2010_2011,2079_2010_2011
13,20,33,16,0,0,16.931,2081,75,2010_2011,2081_2010_2011
3,30,33,16,0,0,16.931,2082,75,2010_2011,2082_2010_2011
4,29,33,16,1,0,16.931,2083,75,2010_2011,2083_2010_2011
3,30,33,16,1,0,16.931,2084,75,2010_2011,2084_2010_2011
5,28,33,13,1,0,16.931,2085,75,2010_2011,2085_2010_2011
9,24,33,13,0,0,16.931,2087,75,2010_2011,2087_2010_2011
3,30,33,13,1,0,16.931,2088,75,2010_2011,2088_2010_2011
4,29,33,10,0,0,16.931,2089,75,2010_2011,2089_2010_2011
2,31,33,10,1,0,16.931,2092,75,2010_2011,2092_2010_2011
5,28,33,10,1,0,16.931,2093,75,2010_2011,2093_2010_2011
2,31,33,5,1,0,16.931,2096,75,2010_2011,2096_2010_2011
7,26,33,5,1,0,16.931,2097,75,2010_2011,2097_2010_2011
0,36,36,58,0,1,13.913,1516,76,2010_2011,1516_2010_2011
6,30,36,29,0,0,13.913,2104,76,2010_2011,2104_2010_2011
1,35,36,29,1,1,13.913,2107,76,2010_2011,2107_2010_2011
11,25,36,16,0,0,13.913,2108,76,2010_2011,2108_2010_2011
7,29,36,16,0,0,13.913,2110,76,2010_2011,2110_2010_2011
3,33,36,13,1,0,13.913,2112,76,2010_2011,2112_2010_2011
6,30,36,10,1,0,13.913,2113,76,2010_2011,2113_2010_2011
4,32,36,10,0,0,13.913,2115,76,2010_2011,2115_2010_2011
5,31,36,10,0,0,13.913,2116,76,2010_2011,2116_2010_2011
4,32,36,10,1,0,13.913,2117,76,2010_2011,2117_2010_2011
1,34,35,76,0,1,17.8421,1502,62,2010_2011,1502_2010_2011
2,33,35,23,1,0,17.8421,1857,62,2010_2011,1857_2010_2011
5,30,35,23,0,0,17.8421,1858,62,2010_2011,1858_2010_2011
12,23,35,36,1,0,17.8421,1888,62,2010_2011,1888_2010_2011
15,20,35,36,1,0,17.8421,1890,62,2010_2011,1890_2010_2011
8,27,35,26,1,0,17.8421,1898,62,2010_2011,1898_2010_2011
13,22,35,16,1,0,17.8421,1903,62,2010_2011,1903_2010_2011
5,30,35,16,1,0,17.8421,1904,62,2010_2011,1904_2010_2011
11,24,35,15,1,0,17.8421,1906,62,2010_2011,1906_2010_2011
11,24,35,15,0,0,17.8421,1907,62,2010_2011,1907_2010_2011
5,30,35,13,1,0,17.8421,1911,62,2010_2011,1911_2010_2011
2,33,35,11,1,0,17.8421,1916,62,2010_2011,1916_2010_2011
2,33,35,11,0,0,17.8421,1917,62,2010_2011,1917_2010_2011
4,31,35,76,1,1,17.25,496,9,2010_2011,496_2010_2011
0,35,35,37,0,0,17.25,1680,9,2010_2011,1680_2010_2011
0,35,35,37,0,1,17.25,1681,9,2010_2011,1681_2010_2011
1,34,35,29,0,0,17.25,1753,9,2010_2011,1753_2010_2011
8,27,35,29,1,0,17.25,1755,9,2010_2011,1755_2010_2011
7,28,35,26,0,0,17.25,1803,9,2010_2011,1803_2010_2011
1,34,35,26,0,0,17.25,1805,9,2010_2011,1805_2010_2011
9,26,35,24,0,0,17.25,1839,9,2010_2011,1839_2010_2011
0,35,35,24,1,0,17.25,1840,9,2010_2011,1840_2010_2011
0,35,35,24,0,0,17.25,1842,9,2010_2011,1842_2010_2011
8,27,35,24,0,0,17.25,1843,9,2010_2011,1843_2010_2011
8,27,35,16,0,0,17.25,1942,9,2010_2011,1942_2010_2011
11,24,35,16,1,0,17.25,1943,9,2010_2011,1943_2010_2011
11,24,35,16,1,0,17.25,1945,9,2010_2011,1945_2010_2011
9,26,35,13,1,0,17.25,1947,9,2010_2011,1947_2010_2011
1,34,35,13,1,0,17.25,1948,9,2010_2011,1948_2010_2011
8,27,35,13,0,0,17.25,1949,9,2010_2011,1949_2010_2011
4,31,35,10,1,0,17.25,1951,9,2010_2011,1951_2010_2011
6,29,35,10,1,0,17.25,1952,9,2010_2011,1952_2010_2011
6,29,35,10,0,0,17.25,1954,9,2010_2011,1954_2010_2011
10,25,35,10,0,0,17.25,1955,9,2010_2011,1955_2010_2011
4,31,35,5,0,0,17.25,1956,9,2010_2011,1956_2010_2011
4,31,35,5,1,0,17.25,1957,9,2010_2011,1957_2010_2011
0,34,34,74,0,1,19.125,943,65,2010_2011,943_2010_2011
1,33,34,29,1,1,19.125,1737,65,2010_2011,1737_2010_2011
7,27,34,29,0,0,19.125,1743,65,2010_2011,1743_2010_2011
4,30,34,27,1,0,19.125,1790,65,2010_2011,1790_2010_2011
3,31,34,27,1,0,19.125,1791,65,2010_2011,1791_2010_2011
1,33,34,24,1,0,19.125,1835,65,2010_2011,1835_2010_2011
0,34,34,24,1,0,19.125,1836,65,2010_2011,1836_2010_2011
5,29,34,24,1,0,19.125,1837,65,2010_2011,1837_2010_2011
6,28,34,24,0,0,19.125,1838,65,2010_2011,1838_2010_2011
14,20,34,16,0,0,19.125,1964,65,2010_2011,1964_2010_2011
11,23,34,16,0,0,19.125,1965,65,2010_2011,1965_2010_2011
5,29,34,13,1,0,19.125,1967,65,2010_2011,1967_2010_2011
8,26,34,13,0,0,19.125,1968,65,2010_2011,1968_2010_2011
2,32,34,13,1,0,19.125,1969,65,2010_2011,1969_2010_2011
1,33,34,5,1,0,19.125,1973,65,2010_2011,1973_2010_2011
2,32,34,5,1,0,19.125,1975,65,2010_2011,1975_2010_2011
2,32,34,5,1,0,19.125,1976,65,2010_2011,1976_2010_2011
0,30,30,53,0,1,14.2105,445,7,2010_2011,445_2010_2011
0,30,30,58,1,0,14.2105,500,7,2010_2011,500_2010_2011
0,30,30,35,1,1,14.2105,1716,7,2010_2011,1716_2010_2011
6,24,30,29,1,0,14.2105,1771,7,2010_2011,1771_2010_2011
7,23,30,25,1,0,14.2105,1830,7,2010_2011,1830_2010_2011
5,25,30,23,1,0,14.2105,1926,7,2010_2011,1926_2010_2011
6,24,30,14,1,0,14.2105,1929,7,2010_2011,1929_2010_2011
3,27,30,12,1,0,14.2105,1931,7,2010_2011,1931_2010_2011
9,21,30,12,0,0,14.2105,1932,7,2010_2011,1932_2010_2011
7,23,30,12,1,0,14.2105,1933,7,2010_2011,1933_2010_2011
10,20,30,12,0,0,14.2105,1934,7,2010_2011,1934_2010_2011
2,28,30,6,1,0,14.2105,1936,7,2010_2011,1936_2010_2011
4,26,30,6,0,0,14.2105,1937,7,2010_2011,1937_2010_2011
2,23,25,146,1,1,21.0909,1391,3,2010_2011,1391_2010_2011
1,24,25,84,0,1,21.0909,1497,3,2010_2011,1497_2010_2011
2,23,25,30,1,0,21.0909,1757,3,2010_2011,1757_2010_2011
0,25,25,30,1,1,21.0909,1760,3,2010_2011,1760_2010_2011
4,21,25,22,1,0,21.0909,1871,3,2010_2011,1871_2010_2011
1,24,25,17,0,0,21.0909,1872,3,2010_2011,1872_2010_2011
4,21,25,17,0,0,21.0909,1873,3,2010_2011,1873_2010_2011
7,18,25,17,1,0,21.0909,1874,3,2010_2011,1874_2010_2011
4,21,25,14,0,0,21.0909,1875,3,2010_2011,1875_2010_2011
4,21,25,14,1,0,21.0909,1876,3,2010_2011,1876_2010_2011
3,22,25,14,0,0,21.0909,1877,3,2010_2011,1877_2010_2011
2,23,25,14,1,0,21.0909,1878,3,2010_2011,1878_2010_2011
3,22,25,11,1,0,21.0909,1879,3,2010_2011,1879_2010_2011
4,21,25,11,1,0,21.0909,1880,3,2010_2011,1880_2010_2011
3,22,25,11,1,0,21.0909,1881,3,2010_2011,1881_2010_2011
3,22,25,11,1,0,21.0909,1882,3,2010_2011,1882_2010_2011
1,24,25,11,1,0,21.0909,1883,3,2010_2011,1883_2010_2011
5,20,25,11,0,0,21.0909,1884,3,2010_2011,1884_2010_2011
5,20,25,27,1,0,21.0909,2171,3,2010_2011,2171_2010_2011
0,25,25,22,1,0,21.0909,2174,3,2010_2011,2174_2010_2011
0,33,33,65,0,1,25.2917,1510,77,2010_2011,1510_2010_2011
6,27,33,27,1,0,25.2917,1807,77,2010_2011,1807_2010_2011
3,30,33,27,1,0,25.2917,1808,77,2010_2011,1808_2010_2011
6,27,33,24,1,0,25.2917,1851,77,2010_2011,1851_2010_2011
8,25,33,24,1,0,25.2917,1852,77,2010_2011,1852_2010_2011
3,30,33,34,1,0,25.2917,2131,77,2010_2011,2131_2010_2011
12,21,33,30,0,0,25.2917,2132,77,2010_2011,2132_2010_2011
2,31,33,22,1,0,25.2917,2137,77,2010_2011,2137_2010_2011
4,29,33,15,1,0,25.2917,2139,77,2010_2011,2139_2010_2011
4,29,33,15,1,0,25.2917,2140,77,2010_2011,2140_2010_2011
4,29,33,15,1,0,25.2917,2141,77,2010_2011,2141_2010_2011
3,30,33,12,0,0,25.2917,2142,77,2010_2011,2142_2010_2011
6,27,33,12,1,0,25.2917,2143,77,2010_2011,2143_2010_2011
7,26,33,12,0,0,25.2917,2144,77,2010_2011,2144_2010_2011
2,31,33,12,1,0,25.2917,2145,77,2010_2011,2145_2010_2011
3,30,33,9,1,0,25.2917,2146,77,2010_2011,2146_2010_2011
1,32,33,9,0,0,25.2917,2147,77,2010_2011,2147_2010_2011
3,30,33,9,0,0,25.2917,2148,77,2010_2011,2148_2010_2011
2,31,33,9,0,0,25.2917,2149,77,2010_2011,2149_2010_2011
3,30,33,5,0,0,25.2917,2150,77,2010_2011,2150_2010_2011
1,32,33,5,0,0,25.2917,2151,77,2010_2011,2151_2010_2011
2,31,33,5,1,0,25.2917,2152,77,2010_2011,2152_2010_2011
0,52,52,61,1,1,20.44,1001,36,2010_2011,1001_2010_2011
0,52,52,62,0,1,20.44,1511,36,2010_2011,1511_2010_2011
13,39,52,32,0,0,20.44,1705,36,2010_2011,1705_2010_2011
8,44,52,24,1,0,20.44,1781,36,2010_2011,1781_2010_2011
9,43,52,24,1,0,20.44,1782,36,2010_2011,1782_2010_2011
15,37,52,24,0,0,20.44,1783,36,2010_2011,1783_2010_2011
9,43,52,21,1,0,20.44,1831,36,2010_2011,1831_2010_2011
5,47,52,21,1,0,20.44,1833,36,2010_2011,1833_2010_2011
2,50,52,21,1,0,20.44,1834,36,2010_2011,1834_2010_2011
3,49,52,13,0,0,20.44,2154,36,2010_2011,2154_2010_2011
2,50,52,13,0,0,20.44,2155,36,2010_2011,2155_2010_2011
2,50,52,11,1,0,20.44,2157,36,2010_2011,2157_2010_2011
3,49,52,11,1,0,20.44,2158,36,2010_2011,2158_2010_2011
2,50,52,11,0,0,20.44,2159,36,2010_2011,2159_2010_2011
3,49,52,11,0,0,20.44,2160,36,2010_2011,2160_2010_2011
6,46,52,11,0,0,20.44,2161,36,2010_2011,2161_2010_2011
3,49,52,8,1,0,20.44,2164,36,2010_2011,2164_2010_2011
2,50,52,8,1,0,20.44,2165,36,2010_2011,2165_2010_2011
0,52,52,8,0,0,20.44,2166,36,2010_2011,2166_2010_2011
1,36,37,66,1,1,27.0667,1001,36,2010_2011,1001_2010_2011
1,36,37,67,0,1,27.0667,1511,36,2010_2011,1511_2010_2011
7,30,37,38,0,0,27.0667,1705,36,2010_2011,1705_2010_2011
10,27,37,29,1,0,27.0667,1781,36,2010_2011,1781_2010_2011
7,30,37,29,1,0,27.0667,1782,36,2010_2011,1782_2010_2011
7,30,37,29,0,0,27.0667,1783,36,2010_2011,1783_2010_2011
9,28,37,27,1,0,27.0667,1831,36,2010_2011,1831_2010_2011
9,28,37,27,1,0,27.0667,1833,36,2010_2011,1833_2010_2011
2,35,37,27,1,0,27.0667,1834,36,2010_2011,1834_2010_2011
1,36,37,19,0,0,27.0667,2154,36,2010_2011,2154_2010_2011
3,34,37,19,0,0,27.0667,2155,36,2010_2011,2155_2010_2011
2,35,37,16,1,0,27.0667,2157,36,2010_2011,2157_2010_2011
1,36,37,16,1,0,27.0667,2158,36,2010_2011,2158_2010_2011
5,32,37,16,0,0,27.0667,2159,36,2010_2011,2159_2010_2011
1,36,37,16,0,0,27.0667,2160,36,2010_2011,2160_2010_2011
4,33,37,16,0,0,27.0667,2161,36,2010_2011,2161_2010_2011
0,37,37,13,1,0,27.0667,2164,36,2010_2011,2164_2010_2011
2,35,37,13,1,0,27.0667,2165,36,2010_2011,2165_2010_2011
5,32,37,7,1,0,27.0667,2168,36,2010_2011,2168_2010_2011
2,35,37,7,1,0,27.0667,2170,36,2010_2011,2170_2010_2011
1,36,37,5,0,0,27.0667,2419,36,2010_2011,2419_2010_2011
2,35,37,5,1,0,27.0667,2729,36,2010_2011,2729_2010_2011
1,36,37,5,1,0,27.0667,2730,36,2010_2011,2730_2010_2011
0,24,24,29,0,1,13.9333,2052,28,2010_2011,2052_2010_2011
1,23,24,24,1,0,13.9333,2059,28,2010_2011,2059_2010_2011
7,17,24,24,1,0,13.9333,2061,28,2010_2011,2061_2010_2011
2,22,24,24,0,0,13.9333,2062,28,2010_2011,2062_2010_2011
5,19,24,14,1,0,13.9333,2067,28,2010_2011,2067_2010_2011
3,21,24,6,1,0,13.9333,2068,28,2010_2011,2068_2010_2011
2,22,24,6,0,0,13.9333,2069,28,2010_2011,2069_2010_2011
0,24,24,6,0,0,13.9333,2070,28,2010_2011,2070_2010_2011
0,24,24,6,0,0,13.9333,2071,28,2010_2011,2071_2010_2011
1,9,10,13,1,0,11.8667,2040,70,2010_2011,2040_2010_2011
4,6,10,13,0,0,11.8667,2041,70,2010_2011,2041_2010_2011
2,8,10,7,0,0,11.8667,2042,70,2010_2011,2042_2010_2011
2,8,10,7,0,0,11.8667,2043,70,2010_2011,2043_2010_2011
1,9,10,7,0,0,11.8667,2044,70,2010_2011,2044_2010_2011
1,40,41,78,0,1,18.381,355,75,2011_2012,355_2011_2012
6,35,41,32,0,0,18.381,2076,75,2011_2012,2076_2011_2012
3,38,41,32,1,0,18.381,2077,75,2011_2012,2077_2011_2012
3,38,41,32,0,0,18.381,2079,75,2011_2012,2079_2011_2012
16,25,41,22,0,0,18.381,2081,75,2011_2012,2081_2011_2012
7,34,41,22,0,0,18.381,2082,75,2011_2012,2082_2011_2012
1,40,41,22,1,0,18.381,2083,75,2011_2012,2083_2011_2012
7,34,41,22,1,0,18.381,2084,75,2011_2012,2084_2011_2012
9,32,41,19,1,0,18.381,2085,75,2011_2012,2085_2011_2012
14,27,41,19,0,0,18.381,2087,75,2011_2012,2087_2011_2012
4,37,41,19,1,0,18.381,2088,75,2011_2012,2088_2011_2012
14,27,41,16,0,0,18.381,2089,75,2011_2012,2089_2011_2012
3,38,41,16,1,0,18.381,2092,75,2011_2012,2092_2011_2012
9,32,41,16,1,0,18.381,2093,75,2011_2012,2093_2011_2012
8,33,41,11,1,0,18.381,2096,75,2011_2012,2096_2011_2012
4,37,41,11,1,0,18.381,2097,75,2011_2012,2097_2011_2012
2,39,41,6,1,0,18.381,2387,75,2011_2012,2387_2011_2012
2,39,41,6,1,0,18.381,2396,75,2011_2012,2396_2011_2012
2,39,41,6,0,0,18.381,2700,75,2011_2012,2700_2011_2012
0,41,41,92,0,1,28.3684,815,34,2011_2012,815_2011_2012
0,41,41,80,1,1,28.3684,1560,34,2011_2012,1560_2011_2012
8,33,41,33,1,0,28.3684,1800,34,2011_2012,1800_2011_2012
7,34,41,33,0,0,28.3684,1801,34,2011_2012,1801_2011_2012
7,34,41,28,1,0,28.3684,1982,34,2011_2012,1982_2011_2012
3,38,41,23,1,0,28.3684,1985,34,2011_2012,1985_2011_2012
5,36,41,23,0,0,28.3684,1987,34,2011_2012,1987_2011_2012
3,38,41,20,1,0,28.3684,1988,34,2011_2012,1988_2011_2012
5,36,41,20,0,0,28.3684,1989,34,2011_2012,1989_2011_2012
16,25,41,20,1,0,28.3684,1990,34,2011_2012,1990_2011_2012
11,30,41,20,0,0,28.3684,1991,34,2011_2012,1991_2011_2012
9,32,41,17,0,0,28.3684,1992,34,2011_2012,1992_2011_2012
0,41,41,17,1,0,28.3684,1993,34,2011_2012,1993_2011_2012
3,38,41,12,1,0,28.3684,1994,34,2011_2012,1994_2011_2012
7,34,41,12,0,0,28.3684,1996,34,2011_2012,1996_2011_2012
5,36,41,12,0,0,28.3684,1997,34,2011_2012,1997_2011_2012
2,39,41,9,1,0,28.3684,2345,34,2011_2012,2345_2011_2012
5,36,41,9,0,0,28.3684,2346,34,2011_2012,2346_2011_2012
6,35,41,9,0,0,28.3684,2347,34,2011_2012,2347_2011_2012
9,32,41,9,0,0,28.3684,2348,34,2011_2012,2348_2011_2012
1,40,41,6,1,0,28.3684,2368,34,2011_2012,2368_2011_2012
1,40,41,6,1,0,28.3684,2369,34,2011_2012,2369_2011_2012
2,39,41,6,1,0,28.3684,2370,34,2011_2012,2370_2011_2012
2,39,41,6,0,0,28.3684,2371,34,2011_2012,2371_2011_2012
1,40,41,6,1,0,28.3684,2372,34,2011_2012,2372_2011_2012
1,40,41,6,1,0,28.3684,2373,34,2011_2012,2373_2011_2012
0,38,38,71,0,1,25.4545,1510,77,2011_2012,1510_2011_2012
3,35,38,40,1,0,25.4545,2131,77,2011_2012,2131_2011_2012
4,34,38,35,0,0,25.4545,2132,77,2011_2012,2132_2011_2012
7,31,38,20,1,0,25.4545,2139,77,2011_2012,2139_2011_2012
3,35,38,20,1,0,25.4545,2140,77,2011_2012,2140_2011_2012
3,35,38,20,1,0,25.4545,2141,77,2011_2012,2141_2011_2012
5,33,38,18,0,0,25.4545,2142,77,2011_2012,2142_2011_2012
6,32,38,18,1,0,25.4545,2143,77,2011_2012,2143_2011_2012
3,35,38,18,0,0,25.4545,2144,77,2011_2012,2144_2011_2012
2,36,38,18,1,0,25.4545,2145,77,2011_2012,2145_2011_2012
5,33,38,15,1,0,25.4545,2146,77,2011_2012,2146_2011_2012
7,31,38,15,0,0,25.4545,2147,77,2011_2012,2147_2011_2012
4,34,38,15,0,0,25.4545,2148,77,2011_2012,2148_2011_2012
4,34,38,15,0,0,25.4545,2149,77,2011_2012,2149_2011_2012
3,35,38,10,0,0,25.4545,2150,77,2011_2012,2150_2011_2012
1,37,38,10,0,0,25.4545,2151,77,2011_2012,2151_2011_2012
2,36,38,10,1,0,25.4545,2152,77,2011_2012,2152_2011_2012
0,38,38,8,1,0,25.4545,2359,77,2011_2012,2359_2011_2012
1,37,38,8,0,0,25.4545,2360,77,2011_2012,2360_2011_2012
2,36,38,8,1,0,25.4545,2361,77,2011_2012,2361_2011_2012
0,38,38,8,1,0,25.4545,2365,77,2011_2012,2365_2011_2012
1,37,38,8,1,0,25.4545,2366,77,2011_2012,2366_2011_2012
2,36,38,8,1,0,25.4545,2367,77,2011_2012,2367_2011_2012
0,38,38,5,1,0,25.4545,2411,77,2011_2012,2411_2011_2012
0,38,38,5,0,0,25.4545,2413,77,2011_2012,2413_2011_2012
4,34,38,5,1,0,25.4545,2717,77,2011_2012,2717_2011_2012
1,44,45,65,1,1,23.2632,496,9,2009_2010,496_2009_2010
1,44,45,48,1,0,23.2632,784,9,2009_2010,784_2009_2010
6,39,45,27,0,0,23.2632,1680,9,2009_2010,1680_2009_2010
0,45,45,27,0,1,23.2632,1681,9,2009_2010,1681_2009_2010
1,44,45,24,1,0,23.2632,1713,9,2009_2010,1713_2009_2010
8,37,45,19,0,0,23.2632,1753,9,2009_2010,1753_2009_2010
1,44,45,19,1,0,23.2632,1754,9,2009_2010,1754_2009_2010
14,31,45,19,1,0,23.2632,1755,9,2009_2010,1755_2009_2010
10,35,45,16,0,0,23.2632,1803,9,2009_2010,1803_2009_2010
4,41,45,16,0,0,23.2632,1805,9,2009_2010,1805_2009_2010
7,38,45,14,0,0,23.2632,1839,9,2009_2010,1839_2009_2010
4,41,45,14,1,0,23.2632,1840,9,2009_2010,1840_2009_2010
6,39,45,14,0,0,23.2632,1842,9,2009_2010,1842_2009_2010
3,42,45,14,0,0,23.2632,1843,9,2009_2010,1843_2009_2010
4,41,45,6,0,0,23.2632,1942,9,2009_2010,1942_2009_2010
3,42,45,6,1,0,23.2632,1943,9,2009_2010,1943_2009_2010
2,43,45,6,1,0,23.2632,1945,9,2009_2010,1945_2009_2010
1,50,51,108,1,1,7.7586,1391,3,2007_2008,1391_2007_2008
0,51,51,46,0,1,7.7586,1497,3,2007_2008,1497_2007_2008
14,37,51,11,0,0,7.7586,1519,3,2007_2008,1519_2007_2008
9,42,51,10,0,0,7.7586,1521,3,2007_2008,1521_2007_2008
19,32,51,39,1,0,7.7586,1553,3,2007_2008,1553_2007_2008
23,28,51,25,1,0,7.7586,1564,3,2007_2008,1564_2007_2008
20,31,51,25,1,0,7.7586,1565,3,2007_2008,1565_2007_2008
2,43,45,116,1,1,9.8214,1391,3,2008_2009,1391_2008_2009
1,44,45,53,0,1,9.8214,1497,3,2008_2009,1497_2008_2009
21,24,45,18,0,0,9.8214,1519,3,2008_2009,1519_2008_2009
15,30,45,18,0,0,9.8214,1521,3,2008_2009,1521_2008_2009
7,38,45,33,1,0,9.8214,1564,3,2008_2009,1564_2008_2009
5,40,45,7,1,0,9.8214,1688,3,2008_2009,1688_2008_2009
6,39,45,7,0,0,9.8214,1689,3,2008_2009,1689_2008_2009
8,37,45,7,0,0,9.8214,1690,3,2008_2009,1690_2008_2009
7,38,45,7,1,0,9.8214,1691,3,2008_2009,1691_2008_2009
1,49,50,118,1,1,12.9706,1391,3,2008_2009,1391_2008_2009
0,50,50,56,0,1,12.9706,1497,3,2008_2009,1497_2008_2009
29,21,50,21,0,0,12.9706,1519,3,2008_2009,1519_2008_2009
22,28,50,21,0,0,12.9706,1521,3,2008_2009,1521_2008_2009
17,33,50,35,1,0,12.9706,1564,3,2008_2009,1564_2008_2009
4,46,50,10,1,0,12.9706,1688,3,2008_2009,1688_2008_2009
3,47,50,10,0,0,12.9706,1689,3,2008_2009,1689_2008_2009
6,44,50,10,0,0,12.9706,1690,3,2008_2009,1690_2008_2009
6,44,50,10,1,0,12.9706,1691,3,2008_2009,1691_2008_2009
6,29,35,26,0,0,13.4286,363,6,2007_2008,363_2007_2008
12,23,35,18,0,0,13.4286,368,6,2007_2008,368_2007_2008
6,29,35,13,0,0,13.4286,369,6,2007_2008,369_2007_2008
5,30,35,13,1,0,13.4286,385,6,2007_2008,385_2007_2008
2,33,35,13,1,0,13.4286,387,6,2007_2008,387_2007_2008
7,28,35,50,0,1,13.4286,814,6,2007_2008,814_2007_2008
2,33,35,47,1,1,13.4286,1549,6,2007_2008,1549_2007_2008
5,30,35,29,1,0,13.4286,1561,6,2007_2008,1561_2007_2008
7,28,35,29,1,1,13.4286,1562,6,2007_2008,1562_2007_2008
11,24,35,24,1,0,13.4286,1566,6,2007_2008,1566_2007_2008
8,27,35,23,1,0,13.4286,1568,6,2007_2008,1568_2007_2008
