guard.min,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
24,-0.078724378,12,0,0,16.61,1829,7,2009_2010,1829_2009_2010
60,0.565292986,15,0,0,20.9,1829,7,2009_2010,1829_2009_2010
52,0.120844123,18,0,0,21,1829,7,2009_2010,1829_2009_2010
36,-0.293189461,21,0,0,22.81,1829,7,2010_2011,1829_2010_2011
0,0.911360367,6,1,0,17.3,1830,7,2008_2009,1830_2008_2009
0,0.864268781,9,1,0,13.67,1830,7,2009_2010,1830_2009_2010
37,-0.078724378,12,1,0,16.61,1830,7,2009_2010,1830_2009_2010
157,0.559981239,15,1,0,20.9,1830,7,2009_2010,1830_2009_2010
67,0.107557839,18,1,0,21,1830,7,2009_2010,1830_2009_2010
9,0.230172644,21,1,0,21.23,1830,7,2010_2011,1830_2010_2011
287,0.42300755,24,1,0,15.95,1830,7,2010_2011,1830_2010_2011
239,0.62453598,27,1,0,17.47,1830,7,2010_2011,1830_2010_2011
3,0.250686116,33,1,0,13.94,1830,9,2011_2012,1830_2011_2012
3,0.163093123,36,1,0,12.1,1830,9,2011_2012,1830_2011_2012
26,0.239239234,39,1,0,13.03,1830,9,2011_2012,1830_2011_2012
22,-0.149498506,42,1,0,10.66,1830,9,2011_2012,1830_2011_2012
0,0.219929858,45,1,0,8.61,1830,9,2012_2013,1830_2012_2013
0,0.899015122,6,1,0,11.67,1831,36,2009_2010,1831_2009_2010
108,0.798176704,9,1,0,12.18,1831,36,2009_2010,1831_2009_2010
26,-0.164813203,12,1,0,18.98,1831,36,2009_2010,1831_2009_2010
217,0.639426883,15,1,0,21.7,1831,36,2009_2010,1831_2009_2010
80,0.236224191,18,1,0,20.88,1831,36,2010_2011,1831_2010_2011
112,0.266594733,21,1,0,20.9,1831,36,2010_2011,1831_2010_2011
38,0.163093123,24,1,0,23.31,1831,36,2010_2011,1831_2010_2011
169,0.807329645,27,1,0,27.25,1831,36,2010_2011,1831_2010_2011
50,0.198346442,30,1,0,24.07,1831,36,2011_2012,1831_2011_2012
11,0.43480506,33,1,0,25.87,1831,36,2011_2012,1831_2011_2012
28,0.618449262,36,1,0,21.63,1831,36,2011_2012,1831_2011_2012
56,0.312905482,39,1,0,24.21,1831,36,2011_2012,1831_2011_2012
22,0.493107436,42,1,0,18.1,1831,36,2012_2013,1831_2012_2013
7,0.686173821,45,1,1,13.23,1831,36,2012_2013,1831_2012_2013
8,0.878115169,48,1,0,10.69,1831,36,2012_2013,1831_2012_2013
4,0.89279741,6,1,0,11.67,1833,36,2009_2010,1833_2009_2010
33,0.781999325,9,1,0,12.18,1833,36,2009_2010,1833_2009_2010
59,-0.164813203,12,1,0,18.98,1833,36,2009_2010,1833_2009_2010
197,0.639426883,15,1,0,21.7,1833,36,2009_2010,1833_2009_2010
77,0.211284293,18,1,0,20.88,1833,36,2010_2011,1833_2010_2011
61,0.266594733,21,1,0,20.9,1833,36,2010_2011,1833_2010_2011
6,0.088290124,24,1,0,23.31,1833,36,2010_2011,1833_2010_2011
109,0.762348074,27,1,0,27.25,1833,36,2010_2011,1833_2010_2011
26,0.128331958,30,1,0,24.07,1833,36,2011_2012,1833_2011_2012
3,-0.170839899,33,1,0,25.95,1833,36,2011_2012,1833_2011_2012
34,0.888361075,6,1,0,11.67,1834,36,2009_2010,1834_2009_2010
159,0.790380285,9,1,0,12.18,1834,36,2009_2010,1834_2009_2010
88,-0.164813203,12,1,0,18.98,1834,36,2009_2010,1834_2009_2010
324,0.600012905,15,1,0,21.7,1834,36,2009_2010,1834_2009_2010
166,0.236224191,18,1,0,20.88,1834,36,2010_2011,1834_2010_2011
60,0.210164457,21,1,0,20.9,1834,36,2010_2011,1834_2010_2011
106,0.132803654,24,1,0,23.31,1834,36,2010_2011,1834_2010_2011
404,0.776441171,27,1,0,27.25,1834,36,2010_2011,1834_2010_2011
104,0.277002734,30,1,0,24.07,1834,36,2011_2012,1834_2011_2012
38,0.43480506,33,1,0,25.87,1834,36,2011_2012,1834_2011_2012
136,0.632606693,36,1,0,21.63,1834,36,2011_2012,1834_2011_2012
109,0.312905482,39,1,0,24.21,1834,36,2011_2012,1834_2011_2012
1,1.180950647,48,1,0,11.92,1834,90,2012_2013,1834_2012_2013
1,1.272707111,51,1,0,10.04,1834,90,2012_2013,1834_2012_2013
9,0.953964295,57,1,0,10.5,1834,90,2013_2014,1834_2013_2014
235,0.785572423,60,1,0,14.74,1834,90,2013_2014,1834_2013_2014
174,0.633611951,63,1,0,16.64,1834,90,2013_2014,1834_2013_2014
57,0.669088177,66,1,0,17.39,1834,90,2014_2015,1834_2014_2015
70,1.121346117,69,1,0,14.06,1834,90,2014_2015,1834_2014_2015
36,0.815023479,72,1,0,14.81,1834,90,2014_2015,1834_2014_2015
48,0.714402586,75,1,0,12.82,1834,90,2014_2015,1834_2014_2015
90,0.524357864,78,1,0,11.73,1834,90,2015_2016,1834_2015_2016
159,0.750116909,81,1,0,11.18,1834,90,2015_2016,1834_2015_2016
41,1.069432167,84,1,0,9.69,1834,90,2015_2016,1834_2015_2016
321,1.065999975,87,1,0,9.11,1834,90,2015_2016,1834_2015_2016
30,-3.294675473,90,1,0,5.67,1834,90,2016_2017,1834_2016_2017
1,0.905689893,6,1,0,12.51,1835,65,2009_2010,1835_2009_2010
39,0.654739135,9,1,0,12.92,1835,65,2009_2010,1835_2009_2010
104,0.480480376,12,1,0,18.02,1835,65,2009_2010,1835_2009_2010
113,0.716099219,15,1,0,16.59,1835,65,2009_2010,1835_2009_2010
104,0.292588526,18,1,0,16.89,1835,65,2010_2011,1835_2010_2011
132,0.586947076,21,1,0,17.99,1835,65,2010_2011,1835_2010_2011
248,0.350588227,24,1,0,20.07,1835,65,2010_2011,1835_2010_2011
13,0.508052417,30,1,0,10.11,1835,76,2011_2012,1835_2011_2012
38,0.492209637,33,1,0,7.8,1835,76,2011_2012,1835_2011_2012
166,0.648993735,36,1,0,9.52,1835,76,2011_2012,1835_2011_2012
253,0.530691428,39,1,0,7.7,1835,76,2011_2012,1835_2011_2012
149,0.361579884,42,1,0,4.65,1835,76,2012_2013,1835_2012_2013
9,-0.5883017,45,1,0,5.29,1835,76,2012_2013,1835_2012_2013
4,0.905689893,6,1,0,12.51,1836,65,2009_2010,1836_2009_2010
115,0.654739135,9,1,0,12.92,1836,65,2009_2010,1836_2009_2010
249,0.480480376,12,1,0,18.02,1836,65,2009_2010,1836_2009_2010
363,0.685788041,15,1,0,16.59,1836,65,2009_2010,1836_2009_2010
538,0.299919075,18,1,0,16.89,1836,65,2010_2011,1836_2010_2011
256,0.507830639,21,1,0,17.99,1836,65,2010_2011,1836_2010_2011
0,0.905689893,6,1,0,12.51,1837,65,2009_2010,1837_2009_2010
8,0.654739135,9,1,0,12.92,1837,65,2009_2010,1837_2009_2010
46,0.480480376,12,1,0,18.02,1837,65,2009_2010,1837_2009_2010
104,0.685788041,15,1,0,16.59,1837,65,2009_2010,1837_2009_2010
199,0.299919075,18,1,0,16.89,1837,65,2010_2011,1837_2010_2011
72,0.599393748,21,1,0,17.99,1837,65,2010_2011,1837_2010_2011
198,0.351842059,24,1,0,20.07,1837,65,2010_2011,1837_2010_2011
86,-0.278316283,27,1,0,21.16,1837,65,2010_2011,1837_2010_2011
119,0.201452233,30,1,0,19.18,1837,65,2011_2012,1837_2011_2012
21,-0.090014484,33,1,0,17.66,1837,65,2011_2012,1837_2011_2012
0,0.905689893,6,0,0,12.51,1838,65,2009_2010,1838_2009_2010
20,0.646210806,9,0,0,12.92,1838,65,2009_2010,1838_2009_2010
66,0.480480376,12,0,0,18.02,1838,65,2009_2010,1838_2009_2010
114,0.716099219,15,0,0,16.59,1838,65,2009_2010,1838_2009_2010
14,-0.100690477,18,0,0,16.89,1838,65,2010_2011,1838_2010_2011
35,0.159309601,21,0,0,17.99,1838,65,2010_2011,1838_2010_2011
10,-0.034537323,24,0,0,20.07,1838,65,2010_2011,1838_2010_2011
91,-0.344490147,27,0,0,21.16,1838,65,2010_2011,1838_2010_2011
59,-0.194466012,30,0,0,19.18,1838,65,2011_2012,1838_2011_2012
97,0.486358486,36,0,0,20.2,1838,65,2011_2012,1838_2011_2012
38,0.021877987,39,0,0,21.46,1838,65,2011_2012,1838_2011_2012
0,-5.401490835,42,0,0,17.91,1838,65,2012_2013,1838_2012_2013
0,1.062414929,6,0,0,16.57,1839,9,2009_2010,1839_2009_2010
27,0.646409788,9,0,0,20.72,1839,9,2009_2010,1839_2009_2010
13,0.271141997,12,0,0,23.35,1839,9,2009_2010,1839_2009_2010
99,0.98057611,15,0,0,24.66,1839,9,2009_2010,1839_2009_2010
98,0.226859661,18,0,0,24.27,1839,9,2010_2011,1839_2010_2011
24,0.248241844,21,0,0,22.33,1839,9,2010_2011,1839_2010_2011
31,-0.822160285,24,0,0,17.33,1839,9,2010_2011,1839_2010_2011
0,1.062414929,6,1,0,16.57,1840,9,2009_2010,1840_2009_2010
0,0.631600641,9,1,0,20.72,1840,9,2009_2010,1840_2009_2010
12,0.271141997,12,1,0,23.35,1840,9,2009_2010,1840_2009_2010
45,0.98057611,15,1,0,24.66,1840,9,2009_2010,1840_2009_2010
12,0.181557832,18,1,0,24.27,1840,9,2010_2011,1840_2010_2011
4,-0.43084188,21,1,0,22.57,1840,9,2010_2011,1840_2010_2011
0,1.056369279,6,0,0,16.57,1842,9,2009_2010,1842_2009_2010
0,0.655529577,9,0,0,20.72,1842,9,2009_2010,1842_2009_2010
23,0.251228652,12,0,0,23.35,1842,9,2009_2010,1842_2009_2010
218,0.98057611,15,0,0,24.66,1842,9,2009_2010,1842_2009_2010
65,0.191543811,18,0,0,24.27,1842,9,2010_2011,1842_2010_2011
86,0.246337501,21,0,0,22.33,1842,9,2010_2011,1842_2010_2011
0,1.062414929,6,0,0,16.57,1843,9,2009_2010,1843_2009_2010
16,0.655529577,9,0,0,20.72,1843,9,2009_2010,1843_2009_2010
41,0.271141997,12,0,0,23.35,1843,9,2009_2010,1843_2009_2010
285,0.98057611,15,0,0,24.66,1843,9,2009_2010,1843_2009_2010
135,0.225199938,18,0,0,24.27,1843,9,2010_2011,1843_2010_2011
50,0.263106444,21,0,0,22.33,1843,9,2010_2011,1843_2010_2011
78,-0.447616356,24,0,0,17.25,1843,9,2010_2011,1843_2010_2011
176,0.349082001,27,0,0,14.15,1843,9,2010_2011,1843_2010_2011
2,0.014716187,30,0,0,13.37,1843,9,2011_2012,1843_2011_2012
2,0.082112031,33,0,0,13.17,1843,9,2011_2012,1843_2011_2012
75,0.13636976,36,0,0,13.1,1843,9,2011_2012,1843_2011_2012
166,0.12294515,39,0,0,12.23,1843,9,2011_2012,1843_2011_2012
7,-0.103910774,42,0,1,10.2,1843,9,2012_2013,1843_2012_2013
34,0.138741639,45,0,0,7.85,1843,9,2012_2013,1843_2012_2013
0,1.008892468,6,0,0,20.61,1844,18,2009_2010,1844_2009_2010
1,0.71383654,9,0,0,27.49,1844,18,2009_2010,1844_2009_2010
5,0.244157622,12,0,0,31.33,1844,18,2009_2010,1844_2009_2010
58,0.695589168,15,0,0,30.4,1844,18,2009_2010,1844_2009_2010
15,-0.088597745,18,0,0,29.92,1844,18,2010_2011,1844_2010_2011
1,1.008892468,6,1,0,20.61,1845,18,2009_2010,1845_2009_2010
2,0.71383654,9,1,0,27.49,1845,18,2009_2010,1845_2009_2010
11,0.244157622,12,1,0,31.33,1845,18,2009_2010,1845_2009_2010
50,0.706644798,15,1,0,30.4,1845,18,2009_2010,1845_2009_2010
7,0.357593866,18,1,0,28.6,1845,18,2010_2011,1845_2010_2011
40,0.338741582,21,1,0,23.33,1845,18,2010_2011,1845_2010_2011
49,0.280983311,24,1,0,29,1845,18,2010_2011,1845_2010_2011
55,0.421584489,27,1,0,29.97,1845,18,2010_2011,1845_2010_2011
109,0.215195998,30,1,0,27.98,1845,18,2011_2012,1845_2011_2012
84,0.497810549,33,1,0,27.24,1845,18,2011_2012,1845_2011_2012
109,0.306948149,36,1,0,28.13,1845,18,2011_2012,1845_2011_2012
24,0.201734203,39,1,0,31.13,1845,18,2011_2012,1845_2011_2012
32,0.003897535,42,1,0,30.07,1845,18,2012_2013,1845_2012_2013
10,0.406545725,45,1,0,31.09,1845,18,2012_2013,1845_2012_2013
35,-0.165564985,48,1,0,21,1845,18,2012_2013,1845_2012_2013
3,0.787533369,51,1,0,21.59,1845,18,2012_2013,1845_2012_2013
0,-0.177274611,57,1,0,10.15,1845,81,2013_2014,1845_2013_2014
31,0.217982748,60,1,0,14.78,1845,81,2013_2014,1845_2013_2014
15,0.272476349,63,1,0,18.49,1845,81,2013_2014,1845_2013_2014
0,0.981800461,66,1,0,17.84,1845,81,2014_2015,1845_2014_2015
0,1.02791869,69,1,0,20.4,1845,81,2014_2015,1845_2014_2015
5,0.560832606,72,1,0,21.82,1845,81,2014_2015,1845_2014_2015
8,0.666152889,78,1,0,16.72,1845,81,2015_2016,1845_2015_2016
1,0.648993735,81,1,0,15.75,1845,81,2015_2016,1845_2015_2016
4,1.008892468,6,0,0,20.61,1846,18,2009_2010,1846_2009_2010
14,0.70455539,9,0,0,27.49,1846,18,2009_2010,1846_2009_2010
42,0.227688714,12,0,0,31.33,1846,18,2009_2010,1846_2009_2010
53,0.706644798,15,0,0,30.4,1846,18,2009_2010,1846_2009_2010
20,0.333158318,18,0,0,28.6,1846,18,2010_2011,1846_2010_2011
11,-0.102120717,21,0,0,23.33,1846,18,2010_2011,1846_2010_2011
43,0.230448338,24,0,0,29,1846,18,2010_2011,1846_2010_2011
93,0.426558272,27,0,0,29.97,1846,18,2010_2011,1846_2010_2011
2,-0.090723444,30,0,0,27.98,1846,18,2011_2012,1846_2011_2012
6,0.256101122,33,0,0,27.24,1846,18,2011_2012,1846_2011_2012
3,-0.399294534,36,0,0,28.13,1846,18,2011_2012,1846_2011_2012
30,0.201734203,39,0,0,31.13,1846,18,2011_2012,1846_2011_2012
13,0.077769496,42,0,0,30.07,1846,18,2012_2013,1846_2012_2013
1,0.517112249,45,0,0,31.09,1846,18,2012_2013,1846_2012_2013
4,0.221318833,48,0,0,21,1846,18,2012_2013,1846_2012_2013
6,0.754877264,51,0,0,21.59,1846,18,2012_2013,1846_2012_2013
15,0.870960502,54,0,0,18.35,1846,18,2013_2014,1846_2013_2014
0,-2.081047817,60,0,1,5.3,1846,102,2013_2014,1846_2013_2014
8,0.529165513,63,0,1,8.8,1846,102,2013_2014,1846_2013_2014
10,1.118050961,66,0,1,11.32,1846,102,2014_2015,1846_2014_2015
0,1.010538725,69,0,1,11.91,1846,102,2014_2015,1846_2014_2015
9,0.815023479,72,0,1,11.35,1846,102,2014_2015,1846_2014_2015
0,0.51865264,75,0,1,12.81,1846,102,2014_2015,1846_2014_2015
1,0.620481396,78,0,1,10.42,1846,102,2015_2016,1846_2015_2016
22,0.887537836,81,0,0,10.2,1846,102,2015_2016,1846_2015_2016
0,1.008892468,6,1,0,20.61,1847,18,2009_2010,1847_2009_2010
13,0.71383654,9,1,0,27.49,1847,18,2009_2010,1847_2009_2010
48,0.244157622,12,1,0,31.33,1847,18,2009_2010,1847_2009_2010
100,0.706644798,15,1,0,30.4,1847,18,2009_2010,1847_2009_2010
2,0.333158318,18,1,0,28.6,1847,18,2010_2011,1847_2010_2011
8,-0.133631846,21,1,0,24.28,1847,18,2010_2011,1847_2010_2011
0,0.851287556,6,1,0,14.24,1851,77,2009_2010,1851_2009_2010
51,0.544774153,9,1,0,13.61,1851,77,2009_2010,1851_2009_2010
69,-0.176515899,12,1,0,18.43,1851,77,2009_2010,1851_2009_2010
116,0.611311192,15,1,0,21.54,1851,77,2009_2010,1851_2009_2010
105,0.042805975,18,1,0,22,1851,77,2010_2011,1851_2010_2011
77,0.157559568,21,1,0,25.15,1851,77,2010_2011,1851_2010_2011
25,-0.110015825,24,1,0,28.64,1851,77,2010_2011,1851_2010_2011
1,-2.941937403,30,1,0,5.79,1851,86,2011_2012,1851_2011_2012
0,0.775182745,6,1,0,14.24,1852,77,2009_2010,1852_2009_2010
58,0.544774153,9,1,0,13.61,1852,77,2009_2010,1852_2009_2010
103,-0.164061864,12,1,0,18.43,1852,77,2009_2010,1852_2009_2010
326,0.611311192,15,1,0,21.54,1852,77,2009_2010,1852_2009_2010
322,0.07154012,18,1,0,22,1852,77,2010_2011,1852_2010_2011
212,0.266326741,21,1,0,25.15,1852,77,2010_2011,1852_2010_2011
57,-0.148756129,24,1,0,28.64,1852,77,2010_2011,1852_2010_2011
127,-0.565463807,30,1,0,5.79,1852,86,2011_2012,1852_2011_2012
252,0.679793489,33,1,0,5.87,1852,86,2011_2012,1852_2011_2012
497,0.05709606,36,1,0,7.58,1852,86,2011_2012,1852_2011_2012
298,0.433865263,39,1,0,6.92,1852,86,2011_2012,1852_2011_2012
4,-3.969890595,42,1,0,6.2,1852,86,2012_2013,1852_2012_2013
310,0.546926995,6,0,0,9.56,1853,76,2009_2010,1853_2009_2010
388,0.449051834,9,0,0,12.41,1853,76,2009_2010,1853_2009_2010
198,-0.157319651,12,0,0,14.72,1853,76,2009_2010,1853_2009_2010
161,0.140517658,15,0,0,16.87,1853,76,2009_2010,1853_2009_2010
134,0.550578509,6,0,0,9.56,1854,76,2009_2010,1854_2009_2010
271,0.449051834,9,0,0,12.41,1854,76,2009_2010,1854_2009_2010
241,-0.157319651,12,0,0,14.72,1854,76,2009_2010,1854_2009_2010
718,0.369267531,15,0,0,16.79,1854,76,2009_2010,1854_2009_2010
310,-0.006017854,18,0,0,17.39,1854,76,2010_2011,1854_2010_2011
32,-2.830930578,21,0,0,18.5,1854,76,2010_2011,1854_2010_2011
277,0.535909323,6,1,0,9.56,1855,76,2009_2010,1855_2009_2010
413,0.431041713,9,1,0,12.41,1855,76,2009_2010,1855_2009_2010
137,-0.157319651,12,1,0,14.72,1855,76,2009_2010,1855_2009_2010
476,0.369267531,15,1,0,16.79,1855,76,2009_2010,1855_2009_2010
230,-0.006017854,18,1,0,17.39,1855,76,2010_2011,1855_2010_2011
6,-1.464248568,21,1,0,16.41,1855,76,2010_2011,1855_2010_2011
0,0.731826596,6,0,0,10.45,1856,19,2008_2009,1856_2008_2009
8,0.881263797,9,0,0,12.26,1856,19,2008_2009,1856_2008_2009
4,0.84959195,12,0,0,14.81,1856,19,2008_2009,1856_2008_2009
24,0.358591539,15,0,0,18.64,1856,19,2008_2009,1856_2008_2009
8,0.591732664,18,0,0,16.81,1856,19,2009_2010,1856_2009_2010
11,0.421109782,21,0,0,17.63,1856,19,2009_2010,1856_2009_2010
0,-0.977862166,24,0,0,21.14,1856,19,2009_2010,1856_2009_2010
0,0.821804439,6,1,0,26.33,1857,62,2009_2010,1857_2009_2010
69,0.809607657,9,1,0,27.41,1857,62,2009_2010,1857_2009_2010
144,0.370503148,12,1,0,29.9,1857,62,2009_2010,1857_2009_2010
143,0.400528481,15,1,0,28.52,1857,62,2009_2010,1857_2009_2010
62,-0.171595241,18,1,0,24.65,1857,62,2010_2011,1857_2010_2011
268,-0.178413525,21,1,0,18.59,1857,62,2010_2011,1857_2010_2011
266,-0.347088465,24,1,0,24.86,1857,62,2010_2011,1857_2010_2011
392,0.207641225,27,1,0,23.68,1857,62,2010_2011,1857_2010_2011
289,0.323712827,30,1,0,25.15,1857,62,2011_2012,1857_2011_2012
71,-0.013672186,33,1,0,28.73,1857,62,2011_2012,1857_2011_2012
169,-0.041682627,36,1,0,32.81,1857,62,2011_2012,1857_2011_2012
76,0.527200936,39,1,0,35.44,1857,62,2011_2012,1857_2011_2012
60,0.099946709,42,1,0,33.76,1857,62,2012_2013,1857_2012_2013
7,0.264985939,45,1,0,30.13,1857,62,2012_2013,1857_2012_2013
38,0.147891241,48,1,0,25.75,1857,62,2012_2013,1857_2012_2013
601,-0.694746076,60,1,1,6.17,1857,102,2013_2014,1857_2013_2014
1397,0.688871018,63,1,1,9.84,1857,102,2013_2014,1857_2013_2014
304,1.200688201,66,1,1,11.83,1857,102,2014_2015,1857_2014_2015
428,0.824749,69,1,1,11.22,1857,102,2014_2015,1857_2014_2015
814,0.800999994,72,1,1,12.03,1857,102,2014_2015,1857_2014_2015
218,0.06213865,75,1,0,12.74,1857,102,2014_2015,1857_2014_2015
1,0.821804439,6,0,0,26.33,1858,62,2009_2010,1858_2009_2010
10,0.802761383,9,0,0,27.41,1858,62,2009_2010,1858_2009_2010
11,0.371243943,12,0,0,29.9,1858,62,2009_2010,1858_2009_2010
95,0.400528481,15,0,0,28.52,1858,62,2009_2010,1858_2009_2010
22,-0.194850687,18,0,0,24.65,1858,62,2010_2011,1858_2010_2011
26,-0.286971218,21,0,0,18.59,1858,62,2010_2011,1858_2010_2011
75,-0.289454879,24,0,0,24.86,1858,62,2010_2011,1858_2010_2011
208,0.207641225,27,0,0,23.68,1858,62,2010_2011,1858_2010_2011
159,0.240333849,30,0,0,25.15,1858,62,2011_2012,1858_2011_2012
15,-0.219322055,33,0,0,28.73,1858,62,2011_2012,1858_2011_2012
3,-0.108217187,36,0,0,32.81,1858,62,2011_2012,1858_2011_2012
17,0.544558669,39,0,0,35.44,1858,62,2011_2012,1858_2011_2012
13,-0.585163264,42,0,0,33.76,1858,62,2012_2013,1858_2012_2013
0,0.832510778,6,0,0,26.33,1860,62,2009_2010,1860_2009_2010
11,0.688293527,9,0,0,27.41,1860,62,2009_2010,1860_2009_2010
0,-3.715229513,12,0,0,29.22,1860,62,2009_2010,1860_2009_2010
0,1.164089376,6,1,0,16.99,1871,3,2009_2010,1871_2009_2010
21,0.03800682,9,1,0,21.06,1871,3,2009_2010,1871_2009_2010
36,0.500267181,12,1,0,28.37,1871,3,2009_2010,1871_2009_2010
111,0.161930157,15,1,0,27.11,1871,3,2009_2010,1871_2009_2010
23,0.145241658,18,1,0,19.79,1871,3,2010_2011,1871_2010_2011
102,0.26418078,21,1,0,22.33,1871,3,2010_2011,1871_2010_2011
182,0.452067575,24,1,0,26.71,1871,3,2010_2011,1871_2010_2011
88,0.11331208,27,1,0,21.74,1871,3,2010_2011,1871_2010_2011
0,0.395209728,6,0,0,27.64,1872,3,2009_2010,1872_2009_2010
3,0.468642277,9,0,0,27.31,1872,3,2009_2010,1872_2009_2010
26,-0.04509927,12,0,0,20.15,1872,3,2010_2011,1872_2010_2011
7,-0.33758706,15,0,0,22.21,1872,3,2010_2011,1872_2010_2011
79,0.247426045,18,0,0,26.76,1872,3,2010_2011,1872_2010_2011
77,0.381815016,24,0,0,5.81,1872,86,2011_2012,1872_2011_2012
51,0.350086349,27,0,0,6.27,1872,86,2011_2012,1872_2011_2012
64,0.324481288,30,0,0,7.67,1872,86,2011_2012,1872_2011_2012
74,0.439961602,33,0,0,6,1872,86,2011_2012,1872_2011_2012
47,0.368278176,36,0,0,7.14,1872,86,2012_2013,1872_2012_2013
25,-1.376784384,39,0,0,6.53,1872,86,2012_2013,1872_2012_2013
601,1.181866352,42,0,0,6.07,1872,86,2012_2013,1872_2012_2013
220,1.177806086,45,0,0,5.69,1872,86,2012_2013,1872_2012_2013
1,-0.970774516,48,0,0,8.45,1872,86,2013_2014,1872_2013_2014
10,0.39908011,6,0,0,27.64,1873,3,2009_2010,1873_2009_2010
87,0.476622301,9,0,0,27.31,1873,3,2009_2010,1873_2009_2010
41,-0.369831691,12,0,0,20.15,1873,3,2010_2011,1873_2010_2011
45,-0.151356339,15,0,0,22.21,1873,3,2010_2011,1873_2010_2011
119,0.448819558,18,0,0,26.76,1873,3,2010_2011,1873_2010_2011
49,-1.64625266,21,0,0,6.24,1873,86,2010_2011,1873_2010_2011
111,0.40197521,24,0,0,5.81,1873,86,2011_2012,1873_2011_2012
100,0.350086349,27,0,1,6.27,1873,86,2011_2012,1873_2011_2012
176,0.306948149,30,0,1,7.67,1873,86,2011_2012,1873_2011_2012
255,0.439961602,33,0,1,6,1873,86,2011_2012,1873_2011_2012
396,0.368278176,36,0,1,7.14,1873,86,2012_2013,1873_2012_2013
69,-1.376784384,39,0,1,6.53,1873,86,2012_2013,1873_2012_2013
995,1.181866352,42,0,1,6.07,1873,86,2012_2013,1873_2012_2013
457,1.139318893,45,0,0,5.6,1873,86,2012_2013,1873_2012_2013
3,0.39908011,6,1,0,27.64,1874,3,2009_2010,1874_2009_2010
0,0.476622301,9,1,0,27.31,1874,3,2009_2010,1874_2009_2010
14,0.118137707,12,1,0,20.15,1874,3,2010_2011,1874_2010_2011
44,0.171204337,15,1,0,22.21,1874,3,2010_2011,1874_2010_2011
72,0.436213458,18,1,0,26.76,1874,3,2010_2011,1874_2010_2011
58,0.683470909,21,1,0,21.99,1874,3,2010_2011,1874_2010_2011
64,0.500713334,24,1,0,24.05,1874,3,2011_2012,1874_2011_2012
65,0.490187274,27,1,0,24.06,1874,3,2011_2012,1874_2011_2012
83,0.545851028,30,1,0,26.84,1874,3,2011_2012,1874_2011_2012
18,0.186988489,33,1,0,24.87,1874,3,2011_2012,1874_2011_2012
0,0.428447957,6,0,0,27.36,1875,3,2009_2010,1875_2009_2010
1,0.058043065,9,0,0,20.64,1875,3,2010_2011,1875_2010_2011
9,0.106950616,12,0,0,21.97,1875,3,2010_2011,1875_2010_2011
99,0.344804676,15,0,0,26.55,1875,3,2010_2011,1875_2010_2011
6,0.342029334,21,0,0,23.95,1875,3,2011_2012,1875_2011_2012
9,-0.412002452,24,0,0,24.08,1875,3,2011_2012,1875_2011_2012
13,0.601044167,27,0,0,27.16,1875,3,2011_2012,1875_2011_2012
41,0.173512386,30,0,0,24.54,1875,3,2011_2012,1875_2011_2012
10,-0.073116572,33,0,0,18.13,1875,3,2012_2013,1875_2012_2013
7,-1.000810934,36,0,0,14.82,1875,94,2012_2013,1875_2012_2013
31,0.37395652,39,0,0,8.98,1875,94,2012_2013,1875_2012_2013
0,-2.024924531,42,0,0,9,1875,94,2012_2013,1875_2012_2013
23,0.45600051,6,1,0,27.36,1876,3,2009_2010,1876_2009_2010
15,0.058043065,9,1,0,20.64,1876,3,2010_2011,1876_2010_2011
45,0.214637917,12,1,0,21.97,1876,3,2010_2011,1876_2010_2011
81,0.344804676,15,1,0,26.55,1876,3,2010_2011,1876_2010_2011
125,0.754877264,18,1,0,22.2,1876,3,2010_2011,1876_2010_2011
68,0.557637045,21,1,0,23.95,1876,3,2011_2012,1876_2011_2012
85,0.445796121,24,1,0,24.08,1876,3,2011_2012,1876_2011_2012
77,0.601044167,27,1,0,27.16,1876,3,2011_2012,1876_2011_2012
15,-0.145420772,33,1,0,10.76,1876,70,2012_2013,1876_2012_2013
0,-2.221855091,36,1,0,7.83,1876,70,2012_2013,1876_2012_2013
0,0.514246579,6,0,0,27.36,1877,3,2009_2010,1877_2009_2010
0,0.049494605,9,0,0,20.64,1877,3,2010_2011,1877_2010_2011
16,0.060250013,12,0,0,21.97,1877,3,2010_2011,1877_2010_2011
6,0.342534391,15,0,0,26.55,1877,3,2010_2011,1877_2010_2011
6,0.358591539,21,0,0,5.82,1877,86,2011_2012,1877_2011_2012
49,0.329082361,24,0,0,6.13,1877,86,2011_2012,1877_2011_2012
58,0.362077261,27,0,0,7.76,1877,86,2011_2012,1877_2011_2012
21,0.418733597,30,0,0,6.11,1877,86,2011_2012,1877_2011_2012
93,0.401493149,33,0,0,7.01,1877,86,2012_2013,1877_2012_2013
0,-1.642657241,36,0,0,6.5,1877,86,2012_2013,1877_2012_2013
76,1.109637266,39,0,0,6.12,1877,86,2012_2013,1877_2012_2013
53,1.096702082,42,0,0,5.66,1877,86,2012_2013,1877_2012_2013
20,0.267666136,45,0,0,8.8,1877,86,2013_2014,1877_2013_2014
9,0.450908518,48,0,1,9.86,1877,86,2013_2014,1877_2013_2014
11,0.549720269,51,0,1,13.38,1877,86,2013_2014,1877_2013_2014
